Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
Kahin Hai Mera Pyar,2014.0,138.0,"Drama, Musical, Romance",5.7,18.0,Mahesh Vaijnath Doijode,Manas Das,Eesha Agarwal,Gajendra Chauhan
Kahin Pyaar Na Ho Jaaye,1963.0,120.0,Comedy,7.5,24.0,Kalpataru,Shakila,Mehmood,Om Prakash
Kaho Naa... Pyaar Hai,2000.0,172.0,"Action, Musical, Romance",6.9,14186.0,Rakesh Roshan,Hrithik Roshan,Ameesha Patel,Anupam Kher
Kahtey Hain Mujhko Raja,1975.0,,"Action, Family",5.2,21.0,Biswajit Chatterjee,Dharmendra,Biswajit Chatterjee,Hema Malini
Kai Kodukkam Kai,1984.0,131.0,"Action, Drama",6.3,75.0,J. Mahendran,Chinnijayanth,Y.G. Mahendran,Rajinikanth
Kai Po Che,2013.0,120.0,"Drama, Sport",7.8,34048.0,Abhishek Kapoor,Amit Sadh,Sushant Singh Rajput,Rajkummar Rao
Kairee,1999.0,93.0,Drama,5.4,104.0,Amol Palekar,Yogita Deshmukh,Shilpa Navalkar,Mohan Gokhale
Kaisay Kahein...,2007.0,123.0,"Drama, Romance",6.2,54.0,Mohit Hussein,Rajvirr Singh,Neha Julka,Aditi Govitrikar
Kaise Kahoon,1964.0,,Drama,6.6,11.0,Atma Ram,Biswajit Chatterjee,Nanda,Om Prakash
Kaise Kahoon Ke... Pyaar Hai,2003.0,,"Crime, Romance",3.3,34.0,Anil Kumar Sharma,Amit Hingorani,Sharbani Mukherjee,Dharmendra
Kaise Kaise Rishte,1993.0,,Romance,4.9,7.0,Akash Mehra,Ayesha Jhulka,Shahbaaz Khan,Vikas Anand
Kajarya,2013.0,132.0,Drama,6.6,131.0,Madhureeta Anand,Meenu Hooda,Ridhima Sud,Kuldeep Ruhil
Kajraare,2010.0,112.0,"Crime, Drama, Romance",2.8,404.0,Pooja Bhatt,Himesh Reshammiya,Sara Loren,Amrita Singh
Kajri,2013.0,84.0,Drama,6.0,48.0,Hyder Kazmi,Arpita Singh,,
Kaksparsh,2012.0,140.0,"Drama, Family, History",7.9,779.0,Mahesh Manjrekar,Sachin Khedekar,Priya Bapat,Abhijit Kelkar
Kal Aaj Aur Kal,1971.0,156.0,"Family, Musical, Romance",6.9,308.0,Randhir Kapoor,Prithviraj Kapoor,Raj Kapoor,Babita Kapoor
Kal Hamara Hai,1959.0,127.0,Drama,6.7,18.0,S.K. Prabhakar,Madhubala,Bharat Bhushan,Jayant
Kal Hamara Hai,2016.0,,Drama,5.9,9.0,Dhruv Lather,Shivangi Bhayana,Tarun Gahlot,Himanshu Kohli
Kal Ho Naa Ho,2003.0,186.0,"Comedy, Drama, Musical",7.9,64972.0,Nikkhil Advani,Preity Zinta,Shah Rukh Khan,Saif Ali Khan
Kal Ki Awaz,1992.0,162.0,Action,6.2,65.0,B.R. Chopra,Ravi Chopra,Dharmendra,Raj Babbar
Kal Kissne Dekha,2009.0,134.0,"Action, Crime, Romance",3.6,435.0,Vivek Sharma,Jackky Bhagnani,Nushrat Bharucha,David Bueno
Kal: Yesterday and Tomorrow,2005.0,120.0,"Drama, Mystery, Thriller",6.3,111.0,Ruchi Narain,Shiney Ahuja,Murad Ali,Ahmed Chaudhary
Kala Aadmi,1960.0,140.0,"Action, Drama, Mystery",6.0,7.0,Ved-Madan,Ashok Kumar,Shyama,Johnny Walker
Kala Bazaar,1989.0,160.0,"Action, Drama",5.5,203.0,Rakesh Roshan,Anil Kapoor,Jackie Shroff,Farha Naaz
Kala Bazar,1960.0,163.0,"Crime, Drama, Musical",7.4,262.0,Vijay Anand,Dev Anand,Waheeda Rehman,Nanda
Kala Coat,1993.0,,"Action, Crime, Drama",3.3,6.0,Mehmood Khan,Kapil Karzan,Meera Madhuri,Bandini Mishra
Kala Dhanda Goray Log,1986.0,158.0,"Drama, Family",5.7,35.0,Sanjay Khan,Sunil Dutt,Sanjay Khan,Anita Raj
Kala Jigar,1939.0,,,3.3,173.0,Iqbal,,,
Kala Pani,1958.0,164.0,"Crime, Musical, Romance",7.1,277.0,Raj Khosla,Dev Anand,Madhubala,Nalini Jaywant
Kala Pani,1980.0,126.0,Action,5.6,16.0,Shibu Mitra,Shashi Kapoor,Neetu Singh,Bindu
Kala Suraj,1985.0,,"Action, Drama",4.3,6.0,Desh Gautam,Shatrughan Sinha,Sulakshana Pandit,Rakesh Roshan
Kalaakaar,1983.0,,"Family, Romance",6.2,76.0,P. Sambasiva Rao,Kunal Goswami,Sridevi,Rakesh Bedi
Kalabaaz,1977.0,145.0,"Action, Adventure, Drama",6.4,29.0,Ashok Roy,Dev Anand,Zeenat Aman,Pradeep Kumar
Kalaignan,1993.0,143.0,"Action, Drama, Thriller",6.3,221.0,G.B. Vijay,Kamal Haasan,Bindiya,Farheen
Kalank,1979.0,,Drama,5.4,12.0,Michael Chinappa,,,
Kalank,2019.0,166.0,"Drama, Romance",3.6,11873.0,Abhishek Varman,Varun Dhawan,Alia Bhatt,Madhuri Dixit
Kali Ganga,1990.0,,Action,4.0,16.0,Raj N. Sippy,Dimple Kapadia,Suresh Oberoi,Govinda
Kali Ghata,1951.0,145.0,"Drama, Romance",6.3,9.0,Kishore Sahu,Kishore Sahu,Bina Rai,Asha Mathur
Kali Ghata,1980.0,131.0,"Romance, Thriller, Mystery",5.8,33.0,Ved Rahi,Shashi Kapoor,Rekha,Danny Denzongpa
Kali Salwaar,2002.0,112.0,Drama,6.2,95.0,Fareeda Mehta,Sadiya Siddiqui,Irrfan Khan,Surekha Sikri
Kali Topi Lal Rumal,1959.0,129.0,"Musical, Romance",5.7,15.0,Tara Harish,Shakila,Chandrashekhar,Agha
Kalichaat,2018.0,70.0,Drama,8.0,6.0,Sudhanshu Sharma,Prakash Deshmukh,Virendra Kumar Nathenial,Geetika Shyam
Kalicharan,1976.0,143.0,"Action, Adventure, Crime",6.7,251.0,Subhash Ghai,Shatrughan Sinha,Reena Roy,Ajit
Kalicharan,1998.0,,Action,4.9,11.0,Imran Khalid,Ishrat Ali,Monica Bedi,Bob Christo
Kalidas,1931.0,,"Drama, History, Musical",6.2,12.0,H.M. Reddy,T.P. Rajalakshmi,P.G. Venkatesan,L.V. Prasad
Kalka,1983.0,,Drama,6.0,8.0,Loksen Lalvani,Shatrughan Sinha,Raj Babbar,Rameshwari
Kalloori Vaasal,1996.0,135.0,"Comedy, Romance",5.1,159.0,Pavithran,Ajith Kumar,Prashanth,Pooja Bhatt
Kalpana,1960.0,,Romance,7.1,19.0,R.K. Rakhan,Ashok Kumar,Padmini,Ragini
Kalpana,1948.0,122.0,Musical,6.7,39.0,Uday Shankar,Lakshmi Kanta,Usha Kiran,Lalitha
Kalsandhya,1997.0,124.0,Drama,7.2,13.0,Bhabendra Nath Saikia,Hemen Barman,Munin Barua,Mridula Baruah
Kalyug,1981.0,152.0,Drama,7.8,501.0,Shyam Benegal,Shashi Kapoor,Rekha,Raj Babbar
Kalyug,2005.0,126.0,"Action, Crime, Drama",6.5,2566.0,Mohit Suri,Kunal Khemu,Deepal Shaw,Smiley Suri
Kalyug Aur Ramayan,1987.0,,Drama,4.4,53.0,Babubhai Mistry,Manoj Kumar,Rajiv Goswami,Madhavi
Kalyug Ke Avtaar,1995.0,,"Action, Romance",3.2,13.0,Shyam Ralhan,Jeetendra,Reena Roy,Madhoo
Kama Sundari,2001.0,130.0,Thriller,5.2,17.0,Balvinder Sandhu,Monica Castelino,Nagesh Bhonsle,Satyendra Kapoor
Kamaal Dhamaal Malamaal,2012.0,148.0,"Comedy, Drama",4.1,750.0,Priyadarshan,Nana Patekar,Shreyas Talpade,Om Puri
Kamasutra 3D,2013.0,110.0,"Drama, Romance",6.5,510.0,Rupesh Paul,Mohan Kapur,Abha Paul,Makrand Deshpande
Kambakkht Ishq,2009.0,142.0,"Action, Comedy, Romance",3.9,6741.0,Sabir Khan,Sylvester Stallone,Denise Richards,Brandon Routh
Kaminey,2009.0,130.0,"Action, Crime, Drama",7.4,16640.0,Vishal Bhardwaj,Shahid Kapoor,Priyanka Chopra Jonas,Deb Mukherjee
Kamla,1984.0,120.0,Drama,7.1,55.0,Jag Mundhra,Shabana Azmi,Deepti Naval,Marc Zuber
Kamla Ki Maut,1989.0,95.0,Drama,7.2,212.0,Basu Chatterjee,Pankaj Kapur,Supriya Pathak,Roopa Ganguly
Kamlabai,1992.0,46.0,Documentary,7.6,8.0,Reena Mohan,Kamlabai Gokhale,,
Kamsin: The Untouched,1997.0,88.0,Drama,5.1,12.0,Amit Suryavanshi,Birbal,K.K. Goswami,Jyoti
Kan Kan Men Bhagwan,1963.0,124.0,"Adventure, Drama, Fantasy",5.8,10.0,Babubhai Mistry,Anita Guha,Mahipal,Ram Singh
Kanave Kalaiyadhe,1999.0,157.0,"Action, Drama",6.0,22.0,V. Gowthaman,Sabitha Anand,Charlie,Chinnijayanth
Kanch Ki Gudiya,1961.0,,"Drama, Family",4.7,7.0,Harnam Singh Rawail,Manoj Kumar,Sayeeda Khan,Shubha Khote
Kandy Twist,2019.0,113.0,Drama,8.2,8.0,Shiva Rindani,Dinero Ash,Pari Chaudhary,Greg de Sousa
Kaneez,1949.0,140.0,"Drama, History",6.2,5.0,Krishna Kumar,Munawwar Sultana,Shyam,Urmila
Kangan,1959.0,144.0,Mystery,6.8,9.0,Nanabhai Bhatt,Nirupa Roy,Ashok Kumar,Purnima
Kangan,1971.0,139.0,Drama,6.6,16.0,K.B. Tilak,Ashok Kumar,Mala Sinha,Sanjeev Kumar
Kanhaiya,1959.0,175.0,"Romance, Drama, Family",6.7,45.0,Om Prakash,Raj Kapoor,Nutan,Lalita Pawar
Kanhaiyaa,1981.0,,"Action, Crime, Drama",5.4,5.0,Khalid Sami,Master Amit,Master Chaitanya,Asha Chandra
Kanmani,1994.0,137.0,"Drama, Romance",3.7,7.0,R.K. Selvamani,Jaishankar,Mansoor Ali Khan,Lakshmi
Kannan Varuvaan,2000.0,135.0,Romance,5.8,39.0,Sundar C.,Karthik,Mantra,Divyaa Unni
Kanoon,1960.0,150.0,"Drama, Crime, Mystery",7.9,415.0,B.R. Chopra,Rajendra Kumar,Ashok Kumar,Nanda
Kanoon,1994.0,104.0,"Action, Drama",3.1,135.0,Sushma Shiromani,Ajay Devgn,Urmila Matondkar,Kiran Kumar
Kanoon Apna Apna,1989.0,162.0,"Action, Crime, Drama",5.6,146.0,Gopal B.,Dilip Kumar,Nutan,Sanjay Dutt
Kanoon Ki Hathkadee,1988.0,,Action,4.0,9.0,K. Bapaiah,Sridevi,Krishna,Gummadi
Kanoon Ki Zanjeer,1990.0,,"Action, Crime",4.2,11.0,P. Lakshman,Dharmendra,Jaya Prada,Raj Babbar
Kanoon Kya Karega,1984.0,,Thriller,6.2,45.0,Mukul Anand,Suresh Oberoi,Deepti Naval,Iftekhar
Kanoon Meri Mutthi Mein,1984.0,,Action,6.6,5.0,Chand,K. Prasad,Raj Babbar,Parveen Babi
Kanpuriye,2019.0,103.0,Drama,6.3,1098.0,Ashish Aryan,Aparshakti Khurana,Divyendu Sharma,Vijay Raaz
Kanwarlal,1988.0,150.0,"Action, Drama",4.6,18.0,S.S. Ravichandra,Salma Agha,Arjun,Raj Babbar
Kanyadaan,1968.0,149.0,"Drama, Romance",7.3,78.0,Mohan Segal,Asha Parekh,Shashi Kapoor,Sayeeda Khan
Kanyadaan,2017.0,114.0,Drama,6.9,17.0,Akshay Dinesh Vaishnav,Deepika Amin,Mrinmayee Godbole,Darshan Jariwala
Kaphal: Wild Berries,2013.0,90.0,"Action, Adventure, Drama",8.2,45.0,Batul Mukhtiar,Hema Bisht,Ramkishan Choyal,Subrat Dutta
Kapoor & Sons,2016.0,132.0,"Comedy, Drama, Family",7.7,23991.0,Shakun Batra,Rishi Kapoor,Rajat Kapoor,Ratna Pathak Shah
Karam,2005.0,117.0,"Action, Crime, Drama",5.5,1324.0,Sanjay F. Gupta,John Abraham,Priyanka Chopra Jonas,Bharat Dabholkar
Karamati Coat,1993.0,86.0,"Comedy, Family, Fantasy",7.1,182.0,Ajay Karthik,Prachi Save,Swapnesh Sawant,Vikram Acharya
Karamdaata,1986.0,,Drama,5.7,21.0,Shashilal K. Nair,Shammi Kapoor,Mithun Chakraborty,Amrita Singh
Karan,1994.0,120.0,Action,4.0,23.0,Shiv Kumar,Virender Razdan,Prem Chopra,Balwant Dullat
Karan Arjun,1995.0,175.0,"Action, Drama, Fantasy",6.8,13394.0,Rakesh Roshan,Rakhee Gulzar,Salman Khan,Shah Rukh Khan
Karar: The Deal,2014.0,115.0,Thriller,4.2,64.0,Sabir,Mahek Chahal,Tarun Arora,Shashi Wadia
Karate,1983.0,127.0,"Action, Drama, Musical",6.2,56.0,Deb Mukherjee,Mithun Chakraborty,Deb Mukherjee,Kaajal Kiran
Kareeb,1998.0,145.0,"Drama, Romance",6.5,1094.0,Vidhu Vinod Chopra,Bobby Deol,Shabana Raza,Abhay Chopra
Karim Mohammed,2018.0,99.0,Drama,4.8,30.0,Pawan Kumar Sharma,Alka Amin,Veer Gujjar,Rajesh Jais
Karishma Kali Kaa,1990.0,,Horror,4.1,13.0,Ashok Punjabi,Amrita Singh,Shatrughan Sinha,Urmila Bhatt
Karishma Kudrat Kaa,1985.0,185.0,"Action, Drama",6.1,57.0,Sunil Hingorani,Rati Agnihotri,Urmila Bhatt,Mithun Chakraborty
Karishmaa,1984.0,130.0,"Crime, Thriller",6.5,43.0,I.V. Sasi,Kamal Haasan,Reena Roy,Tina Ambani
Karle Pyaar Karle,2014.0,110.0,"Action, Romance",2.7,128.0,Rajesh Pandey,Shiv Darshan,Hasleen Kaur,Aham Sharma
Karm,1977.0,156.0,"Drama, Family",6.7,72.0,B.R. Chopra,Rajesh Khanna,Vidya Sinha,Shabana Azmi
Karma,1986.0,193.0,"Action, Adventure, Drama",7.4,1946.0,Subhash Ghai,Dilip Kumar,Nutan,Naseeruddin Shah
"Karma, Confessions and Holi",2009.0,110.0,Drama,2.9,125.0,Manish Gupta,Rati Agnihotri,Armin Amiri,Kulraaj Anand
Karma: Crime. Passion. Reincarnation,2008.0,97.0,"Crime, Drama, Mystery",5.0,105.0,M.R. Shahjahan,Alma S. Grey,Carl Weyant,Vijayendra Ghatge
Karmayogi,1978.0,,"Action, Drama",6.0,42.0,Ram Maheshwari,Mala Sinha,Raaj Kumar,Jeetendra
Karmveer,1980.0,,Action,7.6,15.0,Mohan Babu,Sarath Babu,Anjali Devi,Jayamalini
Karmyoddha,1992.0,,"Action, Drama",6.2,22.0,Dayal Nihalani,Raj Babbar,Dimple Kapadia,Javed Jaffrey
Karmyudh,1985.0,130.0,Action,4.4,16.0,Swaroop Kumar,Mithun Chakraborty,Anita Raj,Pran
Karobaar: The Business of Love,2000.0,180.0,"Drama, Romance",4.4,237.0,Rakesh Roshan,Juhi Chawla,Anil Kapoor,Rishi Kapoor
Karodpati,1936.0,,,6.3,9.0,Radhakrishan,Shashikala,K.N. Singh,
Kartavya,1995.0,,"Action, Drama, Thriller",5.0,58.0,Raj Kanwar,Sanjay Kapoor,Juhi Chawla,Moushumi Chatterjee
Kartavya,1979.0,168.0,"Action, Drama",7.0,55.0,Mohan Segal,Dharmendra,Rekha,Nirupa Roy
Karthik Calling Karthik,2010.0,135.0,"Drama, Mystery, Romance",7.1,11005.0,Vijay Lalwani,Farhan Akhtar,Deepika Padukone,Ram Kapoor
Kartoos,1999.0,124.0,"Action, Thriller",5.1,514.0,Mahesh Bhatt,Sanjay Dutt,Jackie Shroff,Manisha Koirala
Kartooz,2014.0,97.0,"Action, Adventure",3.0,7.0,Panna Hossain,Faruque Azam,Anindita Chatterjee,Sumita Chatterjee
Karunamayudu,1978.0,160.0,"Biography, Drama, Family",7.7,37.0,A. Bhimsingh,Christopher Coelho,Chandramohan,Rajasulochana
Karwaan,2018.0,114.0,"Adventure, Comedy, Drama",7.6,13986.0,Akarsh Khurana,Irrfan Khan,Dulquer Salmaan,Mithila Palkar
Karwat,1982.0,,Action,3.8,5.0,Anil Ganguly,Mithun Chakraborty,Bindiya Goswami,Sujit Kumar
Karz,1980.0,159.0,"Action, Musical, Romance",7.5,2146.0,Subhash Ghai,Rishi Kapoor,Tina Ambani,Simi Garewal
Karz Chukana Hai,1991.0,,Drama,5.5,95.0,Vimal Kumar,Govinda,Juhi Chawla,Raj Kiran
Karz: The Burden of Truth,2002.0,173.0,"Action, Crime, Drama",3.9,390.0,Harry Baweja,Sunny Deol,Sunil Shetty,Shilpa Shetty Kundra
Karzzzz,2008.0,142.0,"Action, Drama, Musical",2.1,1238.0,Satish Kaushik,Himesh Reshammiya,Urmila Matondkar,Shweta Kumar
Kasaai,2019.0,96.0,Drama,6.6,29.0,Gajendra Shanker Shrotriya,Raman Atre,Ashok Banthia,Amit Bimrot
Kasak,1992.0,150.0,"Drama, Romance",5.1,27.0,K. Bapaiah,Aparajita,Asrani,Laxmikant Berde
Kasak,2005.0,107.0,Drama,4.5,63.0,Rajiv Babbar,Lucky Ali,Meera,Puneet Issar
Kasam,1988.0,157.0,"Action, Drama, Romance",5.1,53.0,Umesh Mehra,Master Bunty,Sudhir Dalvi,Ketki Dave
Kasam,2001.0,,"Action, Drama",2.9,105.0,Shibu Mitra,Naseeruddin Shah,Sunny Deol,Chunky Panday
Kasam Bhawani Ki,1981.0,,Action,6.4,5.0,Chand,M. Maroof,Yogeeta Bali,Vijayendra Ghatge
Kasam Khoon Ki,1977.0,,"Action, Thriller",5.3,10.0,Ashok Roy,Jeetendra,Sulakshana Pandit,Asrani
Kasam Paida Karne Wale Ki,1984.0,145.0,"Action, Drama",5.7,131.0,Babbar Subhash,Mithun Chakraborty,Smita Patil,Salma Agha
Kasam Suhag Ki,1989.0,,"Action, Crime, Drama",4.9,21.0,Mohan Segal,Dharmendra,Rekha,Suresh Oberoi
Kasam Tere Pyar Ki,2001.0,,Romance,5.6,7.0,S.S. Stanley,,,
Kasam Teri Kasam,1993.0,156.0,"Drama, Romance",4.3,15.0,Raman Kumar,Krishan Kumar,Kanchan,Kunickaa Sadanand
Kasam Vardi Kee,1989.0,,"Action, Crime",4.3,13.0,Shibu Mitra,Jeetendra,Bhanupriya,Chunky Panday
Kasauti,1974.0,131.0,"Drama, Romance",5.9,115.0,Aravind Sen,Hema Malini,Amitabh Bachchan,Pran
Kasba,1991.0,121.0,Drama,7.0,49.0,Kumar Shahani,Navjot Hansra,K.K. Raina,Manohar Singh
Kash... Aap Hamare Hote,2003.0,,"Family, Musical, Romance",5.0,86.0,Ravindra Peepat,Juhi Babbar,Sonu Nigam,Om Puri
Kashmakash,1973.0,134.0,"Action, Family, Mystery",5.4,13.0,Feroz Chinoy,Feroz Khan,Rekha,Shatrughan Sinha
Kashmir Daily,2018.0,148.0,"Drama, Thriller",6.7,23.0,Hussein Khan,Zameer Ashai,Shahid Gulfam,Hussein Khan
Kashmir Ki Kali,1964.0,168.0,"Comedy, Musical, Romance",7.1,487.0,Shakti Samanta,Shammi Kapoor,Sharmila Tagore,Pran
Kashmira,1983.0,,,2.7,9.0,Sukhdev Ahluwalia,Veena Kapoor,Monto,Rabia Nazki
Kashmoraa,1990.0,,Horror,6.6,25.0,Sarath Babu,Bhanupriya,Rajendra Prasad,
Kasme Vaade,1978.0,,"Action, Crime, Drama",6.6,411.0,Ramesh Behl,Rakhee Gulzar,Amitabh Bachchan,Randhir Kapoor
Kasoor,2001.0,151.0,"Drama, Mystery, Thriller",6.0,937.0,Vikram Bhatt,Divya Dutta,Sucheta Paushe,Lisa Ray
Kastoori,2019.0,100.0,Drama,8.7,31.0,Vinod Kamble,Samarth Sonawane,Shravan Upalakar,
Kasturi,1980.0,,Drama,5.6,11.0,Bimal Dutta,Agha,Mithun Chakraborty,Arvind Deshpande
Kath Putli,1957.0,152.0,"Drama, Family",6.9,29.0,Nitin Bose,Amiya Chakrabarty,Vyjayanthimala,Balraj Sahni
Katha,1983.0,141.0,"Comedy, Drama",7.8,1113.0,Sai Paranjape,Naseeruddin Shah,Farooq Shaikh,Deepti Naval
Kathor,2018.0,110.0,Drama,5.6,10.0,Karan Kashyap,Lalit Parimoo,Sheetal Dimri,Abhisek Pandey
Kathputli,1971.0,148.0,"Drama, Romance",6.9,34.0,Brij,Jeetendra,Mumtaz,Helen
Kati Patang,1970.0,167.0,"Drama, Family, Musical",7.2,946.0,Shakti Samanta,Rajesh Khanna,Asha Parekh,Prem Chopra
Katilon Ke Kaatil,1981.0,199.0,"Action, Comedy, Drama",6.4,92.0,Anil Hingorani,Arjun Hingorani,Dharmendra,Rishi Kapoor
Katiyabaaz,2013.0,84.0,"Documentary, Drama",7.8,485.0,Deepti Kakkar,Fahad Mustafa,Ritu Maheshwari,Loha Singh
Katputtli,2006.0,119.0,Thriller,5.6,24.0,Sanjay Khanna,Milind Soman,Mink Singh,Sameer Dharmadhikari
Katti Batti,2015.0,135.0,"Comedy, Drama, Romance",4.9,2856.0,Nikkhil Advani,Imran Khan,Kangana Ranaut,Suhaas Ahuja
Kaun Apna Kaun Paraya,1963.0,,"Drama, Family",4.7,9.0,Niranjan,Waheeda Rehman,Vijay Kumar,Johnny Walker
Kaun Hai Jo Sapno Mein Aaya,2004.0,127.0,Musical,5.1,46.0,Rajesh Bhatt,Richa Pallod,Anupam Kher,Kader Khan
Kaun Jeeta Kaun Haara,1987.0,119.0,"Comedy, Drama",5.9,29.0,Rakesh Kumar,Tinnu Anand,Amitabh Bachchan,Bhavana Balsawar
Kaun Kare Kurbanie,1991.0,154.0,"Action, Crime, Drama",3.2,49.0,Arjun Hingorani,Dharmendra,Govinda,Anita Raj
Kaun Kitney Paani Mein,2015.0,112.0,"Comedy, Drama, Family",6.1,458.0,Nila Madhab Panda,Kunal Kapoor,Radhika Apte,Saurabh Shukla
Kaun Kitney Pani Mein,1987.0,,"Action, Thriller",6.4,33.0,Shibu Mitra,Mahendra Sandhu,Brahmachari,Mohan Choti
Kaun Rokega Mujhe,1997.0,123.0,"Action, Thriller",3.8,18.0,Kamal Raj Bhasin,Coca Cola,Sadashiv Amrapurkar,Asrani
Kaun Sachcha Kaun Jhootha,1997.0,130.0,"Drama, Mystery, Thriller",5.5,101.0,Partho Ghosh,Rishi Kapoor,Sridevi,Suresh Oberoi
Kaun?,1999.0,90.0,"Mystery, Thriller",7.8,3764.0,Ram Gopal Varma,Urmila Matondkar,Manoj Bajpayee,Sushant Singh
Kaun? Kaisey?,1983.0,127.0,Crime,6.4,45.0,Neelu Arora,Beena Bannerjee,Bina,Ardhendu Bose
Kavi,1954.0,,Romance,3.6,8.0,Debaki Bose,Bharat Bhushan,Geeta Bali,Nalini Jaywant
Kavi Kalidas,1959.0,139.0,"Drama, Musical",7.1,17.0,S.N. Tripathi,Bharat Bhushan,Nirupa Roy,Anita Guha
Kaya Palat,1983.0,121.0,"Comedy, Fantasy",6.7,14.0,Satyen Bose,Suresh Chatwal,Anoop Kumar,Ashok Kumar
Kayda Kanoon,1993.0,150.0,"Action, Crime, Drama",5.0,504.0,Pradeep Maini,Akshay Kumar,Sudesh Berry,Ashwini Bhave
Kedarnath,2018.0,116.0,"Drama, Romance",6.9,11446.0,Abhishek Kapoor,Sushant Singh Rajput,Sara Ali Khan,Nitish Bharadwaj
Keemat,1973.0,132.0,Action,6.8,48.0,Ravikant Nagaich,Dharmendra,Rekha,Prem Chopra
Keemat: They Are Back,1998.0,162.0,"Action, Comedy, Drama",5.7,1146.0,Sameer Malkan,Akshay Kumar,Raveena Tandon,Saif Ali Khan
Kehta Hai Yeh Dil,2020.0,116.0,"Comedy, Drama",3.3,10.0,R.k. Sharma,Ranbeeir Kalsi,Sharvani Sahay,Elena Tuteja
Kehtaa Hai Dil Baar Baar,2002.0,119.0,"Comedy, Drama, Romance",4.7,182.0,Rahul Dholakia,Paresh Rawal,Jimmy Sheirgill,Kim Sharma
Kerry on Kutton,2016.0,125.0,Drama,5.7,216.0,Ashok Yadav,Bhavana Singh Chauhan,Satyajeet Dubey,Aradhana Jagota
Kesari,2019.0,150.0,"Action, Drama, History",7.4,15660.0,Anurag Singh,Akshay Kumar,Parineeti Chopra,Suvinder Vicky
Kevi Rite Jaish,2012.0,128.0,"Comedy, Family",8.1,869.0,Abhishek Jain,Tom Alter,Abhinay Banker,Raju Barot
Khaali Peeli,2020.0,119.0,"Action, Comedy, Romance",2.3,8106.0,Maqbool Khan,Ishaan Khattar,Ananya Panday,Jaideep Ahlawat
Khaan Dost,1976.0,157.0,"Action, Crime, Drama",5.6,38.0,Dulal Guha,Raj Kapoor,Shatrughan Sinha,Mithu Mukherjee
Khabardar,1984.0,167.0,Family,5.9,23.0,Rama Rao Tatineni,Amitabh Bachchan,Kamal Haasan,Jaya Prada
Khajoor Pe Atke,2018.0,119.0,Comedy,5.6,221.0,Harsh Chhaya,Vinay Pathak,Suneeta Sengupta,Alka Amin
Khakee,2004.0,174.0,"Action, Crime, Drama",7.4,15192.0,Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,Ajay Devgn
Khal Nayak,1993.0,190.0,"Action, Adventure, Crime",7.2,3064.0,Subhash Ghai,Sanjay Dutt,Madhuri Dixit,Jackie Shroff
Khalifa,1976.0,140.0,"Action, Crime, Drama",5.7,15.0,Prakash Mehra,Randhir Kapoor,Rekha,I.S. Johar
Khallas: The Beginning of End,2007.0,121.0,"Crime, Drama, Romance",4.0,11.0,Sumeet Chawla,Nikita Anand,Sanjeev Dabholkar,Raj Hussein
Khallballi: Fun Unlimited,2008.0,,"Comedy, Thriller",5.8,18.0,Ajay Chandhok,Nikhil Dwivedi,Sada,Shruti Seth
Khalli Balli,2019.0,,"Comedy, Horror",5.2,5.0,Manoj Sharma,Kainaat Arora,Asrani,Mini Bansal
Khal-Naaikaa,1993.0,147.0,"Crime, Drama, Thriller",3.7,141.0,Saawan Kumar Tak,Jeetendra,Jaya Prada,Anu Agrawal
Khalnayak,2004.0,74.0,Action,6.3,12.0,Kishan Shah,Satnam Kaur,Kashish Khurana,Karishma
Khamiyaza: Journey of a Common Man,2019.0,130.0,"Action, Drama",4.6,20.0,Deekshit Kaul,Heramb Tripathi,Piyali Munshi,Alok Chaturvedi
Khamosh,1986.0,101.0,"Mystery, Thriller",7.5,944.0,Vidhu Vinod Chopra,Shabana Azmi,Amol Palekar,Naseeruddin Shah
Khamosh Adalat Jaari Hai,2017.0,100.0,Drama,7.7,52.0,Ritesh Menon,Nandita Das,Pravina Bhagwat Deshpande,Ajitesh Gupta
Khamoshh... Khauff Ki Raat,2005.0,123.0,"Mystery, Thriller",3.3,245.0,Deepak Tijori,Shilpa Shetty Kundra,Juhi Chawla,Shawar Ali
Khamoshi,1970.0,127.0,"Drama, Romance",7.7,546.0,Asit Sen,Rajesh Khanna,Waheeda Rehman,Nasir Hussain
Khamoshi,2019.0,96.0,"Horror, Thriller",3.5,239.0,Chakri Toleti,Prabhu Deva,Tamannaah Bhatia,Bhoomika Chawla
Khamoshi: The Musical,1996.0,160.0,"Drama, Musical, Romance",7.5,3110.0,Sanjay Leela Bhansali,Manisha Koirala,Nana Patekar,Salman Khan
Khamoshiyan,2015.0,122.0,"Drama, Horror, Romance",4.0,1220.0,Karan Darra,Gurmeet Choudhary,Ali Fazal,Sapna Pabbi
Khan kluay,2006.0,79.0,"Animation, Adventure, Family",5.9,1159.0,Kompin Kemgumnird,Tod Polson,Akshay Kumar,Anyarit Pitakkul
Khandaan,1942.0,171.0,"Drama, Family",6.2,14.0,Shaukat Hussain Rizvi,Noor Jehan,Pran,Ghulam Mohammed
Khandaan,1979.0,130.0,"Drama, Romance",6.5,19.0,Anil Ganguly,Jeetendra,Sulakshana Pandit,Bindiya Goswami
